Field,Point_ID,Aleket_cnt,ndvi_slope,gndvi_slope,green_red_ratio_slope,ndre_slope,entropy_slope,green_slope,homogeneity_slope,asm_slope
Boundary_Fields_Baseline_2011 — Reem_damon_5,346.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,347.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,348.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,349.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,350.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,351.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,352.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,353.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,354.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,355.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,356.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,357.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,358.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,359.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,360.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,361.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,362.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,363.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,364.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,365.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,366.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,367.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,368.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,369.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,370.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,371.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,372.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,373.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,374.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,375.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,376.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,377.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,378.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,379.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,380.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,381.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,382.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,383.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,384.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,385.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,386.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,387.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,388.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,389.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,390.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,391.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,392.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,393.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,394.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,395.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,396.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,397.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,398.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,399.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,400.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,401.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,402.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,403.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,404.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,405.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,406.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,407.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,408.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,409.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,410.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,411.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,412.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,413.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,414.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,415.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,416.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,417.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,418.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,419.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,420.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,421.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,422.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,423.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,424.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,425.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,426.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,427.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,428.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,429.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,430.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,431.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,432.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,433.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,434.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,435.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,436.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,437.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,438.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,439.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,440.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,441.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,442.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,443.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,444.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,445.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,446.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,447.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,448.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,449.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,450.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,451.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,452.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,453.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,454.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,455.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,456.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,457.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,458.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,459.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,460.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,461.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,462.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,463.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,464.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,465.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,466.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,467.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,468.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,469.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,470.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,471.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,472.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,473.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,474.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,475.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,476.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,477.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,478.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,479.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,480.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,481.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,482.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,483.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,484.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,485.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,486.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,487.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,488.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,489.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,490.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,491.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,492.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,493.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,494.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,495.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,496.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,497.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,498.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,499.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,500.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,501.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,502.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,503.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,504.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,505.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,506.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,507.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,508.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,509.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,510.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,511.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,512.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,513.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,514.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Reem_damon_5,515.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,516.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,517.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,518.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,519.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,520.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,521.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,522.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,523.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,524.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,525.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,526.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,527.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,528.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,529.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,530.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,531.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,532.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,533.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,534.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,535.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,536.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,537.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,538.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,539.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,540.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,541.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,542.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,543.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,544.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,545.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,546.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,547.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,548.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,549.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,550.0,1.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,551.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,552.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,553.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,554.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,555.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,556.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,557.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,558.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,559.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,560.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,561.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,562.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,563.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,564.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,565.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,566.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,567.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,568.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,569.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,570.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,571.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,572.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,573.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,574.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,575.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,576.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,577.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,578.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,579.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,580.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,581.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,582.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,583.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,584.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,585.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,586.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,587.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,588.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,589.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,590.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,591.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,592.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,593.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,594.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,595.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,596.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,597.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,598.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,599.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,600.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,601.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,602.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,603.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,604.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,605.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,606.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,607.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,608.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,609.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,610.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,611.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,612.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,613.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,614.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,615.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,616.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,617.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,618.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,619.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,620.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,621.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,622.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,623.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,624.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,625.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,626.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,627.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,628.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,629.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,630.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,631.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,632.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,633.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,634.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,635.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,636.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,637.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,638.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,639.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,640.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,641.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,642.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,643.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,644.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,645.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,646.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,647.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,648.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,649.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,650.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,651.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,652.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,653.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,654.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,656.0,2.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,657.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,658.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,659.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,660.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,661.0,3.0,,,,,,,,
Boundary_Fields_Baseline_2011 — Yaen_kavnoa,662.0,3.0,,,,,,,,
